cc_number,intersects,distance_to_nearest_block,nearest_block
23j03035,TRUE,NA,NA
23j02785,TRUE,NA,NA
23j03768,TRUE,NA,NA
23j02853,TRUE,NA,NA
23j03007,TRUE,NA,NA
23j03048,FALSE,137.984404844977,1800 lovegrove st
23j02524,TRUE,NA,NA
23j10312,TRUE,NA,NA
23j09012,TRUE,NA,NA
23j02642,TRUE,NA,NA
23j02695,TRUE,NA,NA
23j02999,TRUE,NA,NA
23j03047,TRUE,NA,NA
23j02519,TRUE,NA,NA
23j02542,FALSE,6.9928660063460155,800 e belvedere ave
23j02544,TRUE,NA,NA
23j02549,TRUE,NA,NA
23j07446,TRUE,NA,NA
23j02941,TRUE,NA,NA
23j02958,TRUE,NA,NA
23j03721,TRUE,NA,NA
23j10113,TRUE,NA,NA
23j09298,TRUE,NA,NA
23j09196,TRUE,NA,NA
23j02666,TRUE,NA,NA
23j02465,FALSE,22.287267937879946,3500 claremont st
23j02135,TRUE,NA,NA
23j02352,TRUE,NA,NA
23j06676,TRUE,NA,NA
23j06702,TRUE,NA,NA
23j06713,TRUE,NA,NA
23j06717,TRUE,NA,NA
23j06825,TRUE,NA,NA
23j09205,TRUE,NA,NA
23j09079,FALSE,7.104444061852432,1000 cooks lane
23j09206,TRUE,NA,NA
23j09207,TRUE,NA,NA
23j07617,TRUE,NA,NA
23j05712,TRUE,NA,NA
23j05788,TRUE,NA,NA
23j05789,FALSE,9.69966274531931,600 n monroe st
23j07734,TRUE,NA,NA
23j06862,TRUE,NA,NA
23j06879,TRUE,NA,NA
23j07640,TRUE,NA,NA
23j08110,TRUE,NA,NA
23j08161,TRUE,NA,NA
23j08180,TRUE,NA,NA
23j06123,TRUE,NA,NA
23j06127,TRUE,NA,NA
23j05240,TRUE,NA,NA
23j05254,TRUE,NA,NA
23j05389,FALSE,18.628289677651956,300 e 29th st
23j05401,TRUE,NA,NA
23j05402,FALSE,16.080744744252407,800 seagull ave
23j08316,TRUE,NA,NA
23j08329,FALSE,3.92653572819114,2700 saint paul st
23j08200,TRUE,NA,NA
23j08210,TRUE,NA,NA
23j08346,FALSE,3.050144984370875,3400 round road
23j08455,TRUE,NA,NA
23j06132,TRUE,NA,NA
23j06147,TRUE,NA,NA
23j04435,TRUE,NA,NA
23j04270,TRUE,NA,NA
23j05408,TRUE,NA,NA
23j06827,TRUE,NA,NA
23j05772,TRUE,NA,NA
23j05258,TRUE,NA,NA
23j05273,TRUE,NA,NA
23j05422,FALSE,67.79019167952809,50 e 26th st
23j05564,TRUE,NA,NA
23j05822,TRUE,NA,NA
23j05604,TRUE,NA,NA
23k00767,FALSE,1.4739260685258047,1600 e oliver st
23j04277,TRUE,NA,NA
23j04217,TRUE,NA,NA
23j04477,TRUE,NA,NA
23j05328,TRUE,NA,NA
23j05330,TRUE,NA,NA
23j05481,TRUE,NA,NA
23k00754,TRUE,NA,NA
23k00749,TRUE,NA,NA
23j04140,TRUE,NA,NA
23j04895,TRUE,NA,NA
23j04712,TRUE,NA,NA
23j05343,TRUE,NA,NA
23j03249,TRUE,NA,NA
23j04640,TRUE,NA,NA
23k00404,TRUE,NA,NA
23j10583,FALSE,338.5742886078038,3000 reese st
23j04563,TRUE,NA,NA
23j04443,TRUE,NA,NA
23j03143,TRUE,NA,NA
23j02827,TRUE,NA,NA
23j04519,TRUE,NA,NA
23j04527,TRUE,NA,NA
23j05200,FALSE,0.9219384332712224,4200 elsa terr
23j10079,FALSE,7.075957308389779,0 n monastery ave
23j10080,TRUE,NA,NA
23j10084,TRUE,NA,NA
23j09958,TRUE,NA,NA
23j10141,TRUE,NA,NA
23j03093,FALSE,51.10442505279488,800 battery ave
23j03095,TRUE,NA,NA
23j03212,TRUE,NA,NA
23j03215,TRUE,NA,NA
23j03175,TRUE,NA,NA
23j04364,TRUE,NA,NA
23j04367,TRUE,NA,NA
23j02793,FALSE,0,7000 laurelton ave
23j02731,TRUE,NA,NA
23j10564,TRUE,NA,NA
23j10252,TRUE,NA,NA
23j09810,TRUE,NA,NA
23j09860,FALSE,1.7691560860091933,3600 saint victor st
23j09861,TRUE,NA,NA
23j10121,TRUE,NA,NA
23j03111,TRUE,NA,NA
23j03116,TRUE,NA,NA
23j03118,FALSE,34.94443299981114,2400 loyola southway
23j02623,TRUE,NA,NA
23j03378,FALSE,2.7998799254025504,800 seagull ave
23j03633,TRUE,NA,NA
23j03207,TRUE,NA,NA
23j02624,TRUE,NA,NA
23j02892,TRUE,NA,NA
23j02917,TRUE,NA,NA
23j10122,TRUE,NA,NA
23j10105,TRUE,NA,NA
23j10106,FALSE,0,3100 clarks lane
23k00114,TRUE,NA,NA
23j11159,TRUE,NA,NA
23j10096,TRUE,NA,NA
23j09137,TRUE,NA,NA
23j10522,TRUE,NA,NA
23i03195,FALSE,26.980145118403975,0 s calhoun st
23j02919,FALSE,0,7000 laurelton ave
23j03870,TRUE,NA,NA
23j04877,TRUE,NA,NA
23j02505,TRUE,NA,NA
23j03015,TRUE,NA,NA
23j02929,TRUE,NA,NA
23j03074,TRUE,NA,NA
23j08591,TRUE,NA,NA
23j08413,TRUE,NA,NA
23j08415,FALSE,0,5000 w forest park ave
23j08646,TRUE,NA,NA
23i09588,TRUE,NA,NA
23i07550,TRUE,NA,NA
23j06533,FALSE,0,200 s athol ave
23j06377,FALSE,324.3637151389196,2800 saint lo dr
23j06444,TRUE,NA,NA
23j06446,TRUE,NA,NA
23j09934,TRUE,NA,NA
23j08651,TRUE,NA,NA
23j08656,TRUE,NA,NA
23j08493,FALSE,2.976922952629894,3300 henry g parks jr cir
23i07123,TRUE,NA,NA
23j06662,TRUE,NA,NA
23j06666,TRUE,NA,NA
23j06757,TRUE,NA,NA
23j06766,TRUE,NA,NA
23j06281,TRUE,NA,NA
23j06605,TRUE,NA,NA
23j06608,TRUE,NA,NA
23j07287,TRUE,NA,NA
23j07288,FALSE,25.2664887933321,4700 homesdale ave
23j07296,TRUE,NA,NA
23j07304,TRUE,NA,NA
23j07510,TRUE,NA,NA
23j07420,TRUE,NA,NA
23j07904,TRUE,NA,NA
23j07113,TRUE,NA,NA
23j06213,TRUE,NA,NA
23j08348,TRUE,NA,NA
23j06159,TRUE,NA,NA
23j06367,TRUE,NA,NA
23j06628,TRUE,NA,NA
23j06152,TRUE,NA,NA
23j06153,TRUE,NA,NA
23j06947,TRUE,NA,NA
23j05558,TRUE,NA,NA
23j05344,TRUE,NA,NA
23j07346,TRUE,NA,NA
23j08430,FALSE,4.945897959750127,5500 moravia road
23j07314,TRUE,NA,NA
23j06003,TRUE,NA,NA
23j06004,TRUE,NA,NA
23j06169,TRUE,NA,NA
23j06181,TRUE,NA,NA
23j06183,TRUE,NA,NA
23j06192,TRUE,NA,NA
23j06199,TRUE,NA,NA
23j07760,TRUE,NA,NA
23j05152,TRUE,NA,NA
23j07796,FALSE,100.3342270500378,1500 n calvert st
23j07264,TRUE,NA,NA
23j07264,TRUE,NA,NA
23j04407,TRUE,NA,NA
23j05361,TRUE,NA,NA
23j05366,TRUE,NA,NA
23j05136,TRUE,NA,NA
23j11208,TRUE,NA,NA
23j11149,TRUE,NA,NA
23k00197,TRUE,NA,NA
23j11399,TRUE,NA,NA
23k00004,TRUE,NA,NA
23j05311,TRUE,NA,NA
23j05316,TRUE,NA,NA
23j05027,TRUE,NA,NA
23j05039,TRUE,NA,NA
23j04564,TRUE,NA,NA
23j04302,TRUE,NA,NA
23j04284,FALSE,75.36443226157526,4300 parkton st
23j04102,TRUE,NA,NA
23j04188,TRUE,NA,NA
23j04157,TRUE,NA,NA
23j11248,FALSE,129.29127771401411,1200 mcculloh st
23j11249,TRUE,NA,NA
23k00382,TRUE,NA,NA
23k00010,TRUE,NA,NA
23j04573,TRUE,NA,NA
23j04922,TRUE,NA,NA
23j04396,TRUE,NA,NA
23j04398,TRUE,NA,NA
23j03962,TRUE,NA,NA
23j03965,TRUE,NA,NA
23k00011,TRUE,NA,NA
23j10132,TRUE,NA,NA
23j10488,TRUE,NA,NA
23j10115,TRUE,NA,NA
23j03432,FALSE,16.676941251340363,4400 colborne road
23j02873,FALSE,5.7219738070698725,3000 elgin ave
23j03230,TRUE,NA,NA
23j04385,TRUE,NA,NA
23j04414,FALSE,5.775630934129912,0 w henrietta st
23j04423,FALSE,0.8428678312398756,4000 10th st
23j10027,TRUE,NA,NA
23j10034,TRUE,NA,NA
23j09713,FALSE,16.93457373967182,3600 e pratt st
23j03233,TRUE,NA,NA
23j02644,TRUE,NA,NA
23j02589,TRUE,NA,NA
23j02590,TRUE,NA,NA
23j02717,TRUE,NA,NA
23j02865,FALSE,0,400 long island ave
23j02572,TRUE,NA,NA
23j02608,TRUE,NA,NA
23j02961,FALSE,5.162711118670437,600 saint paul st
23j09950,TRUE,NA,NA
23j09953,TRUE,NA,NA
23j02653,TRUE,NA,NA
23i01629,TRUE,NA,NA
23i01616,TRUE,NA,NA
23i01336,TRUE,NA,NA
23j02685,TRUE,NA,NA
23j02992,TRUE,NA,NA
23j02995,TRUE,NA,NA
23j02877,TRUE,NA,NA
23j02753,FALSE,5.908222222085298,1200 ward st
23j02764,TRUE,NA,NA
23j08009,TRUE,NA,NA
23j08266,TRUE,NA,NA
23i06091,FALSE,46.366355778415134,0 s gay st
23i06040,FALSE,8.239896847930014,100 albemarle st
23j02812,TRUE,NA,NA
23j08277,TRUE,NA,NA
23j08298,TRUE,NA,NA
23j08043,TRUE,NA,NA
23i05992,FALSE,0,2100 e northern pkwy
23i06431,TRUE,NA,NA
23i05704,TRUE,NA,NA
23i06400,TRUE,NA,NA
23j06498,TRUE,NA,NA
23j06149,TRUE,NA,NA
23j08747,TRUE,NA,NA
23j08113,TRUE,NA,NA
23j08118,FALSE,111.49390313248529,5900 yorkwood road
23j08107,TRUE,NA,NA
23j08115,TRUE,NA,NA
23j08129,FALSE,2.2221631488743427,20 s greene st
23j06481,TRUE,NA,NA
23j05897,TRUE,NA,NA
23j05906,TRUE,NA,NA
23j05864,TRUE,NA,NA
23j05867,TRUE,NA,NA
23j06811,FALSE,1723.0811901138093,0 e fort ave
23j05776,TRUE,NA,NA
23j06732,TRUE,NA,NA
23j06737,TRUE,NA,NA
23j06396,TRUE,NA,NA
23j06471,TRUE,NA,NA
23j07932,FALSE,4.685935056380475,3900 woodridge road
23j07933,TRUE,NA,NA
23j07935,TRUE,NA,NA
23j07843,FALSE,950.194560420057,3500 greenspring ave
23j06070,TRUE,NA,NA
23j06076,TRUE,NA,NA
23j06232,TRUE,NA,NA
23j06246,TRUE,NA,NA
23j05491,TRUE,NA,NA
23j05492,FALSE,0,4200 6th st
23j05494,TRUE,NA,NA
23j05497,TRUE,NA,NA
23j05504,TRUE,NA,NA
23j05505,TRUE,NA,NA
23j05682,FALSE,0,0 NA
23j05684,TRUE,NA,NA
23j05686,TRUE,NA,NA
23j07759,TRUE,NA,NA
23j05774,TRUE,NA,NA
23j05939,FALSE,26.26300598527181,300 e 32nd st
23j04532,FALSE,260.6343519133371,100 w patapsco ave
23j05541,TRUE,NA,NA
23j05297,TRUE,NA,NA
23j05315,TRUE,NA,NA
23j05514,TRUE,NA,NA
23j05536,TRUE,NA,NA
23j05324,TRUE,NA,NA
23j08123,TRUE,NA,NA
23j11001,TRUE,NA,NA
23j11009,TRUE,NA,NA
23j04372,FALSE,5.663107962673238,10 e lee st
23j04383,TRUE,NA,NA
23j04816,TRUE,NA,NA
23j05171,TRUE,NA,NA
23j05222,TRUE,NA,NA
23j05379,FALSE,74.57692911641554,0 light st
23j05380,FALSE,74.57692911641554,0 light st
23j04082,TRUE,NA,NA
23j04063,TRUE,NA,NA
23j11052,TRUE,NA,NA
23j11052,TRUE,NA,NA
23j11024,TRUE,NA,NA
23j11027,TRUE,NA,NA
23j10905,TRUE,NA,NA
23j10732,FALSE,4.462548153404131,2000 mount royal terr
23j04794,TRUE,NA,NA
23j04798,TRUE,NA,NA
23j04392,FALSE,97.69948017788974,1500 orleans st
23j02787,TRUE,NA,NA
23j03918,TRUE,NA,NA
23j03920,TRUE,NA,NA
23j03945,TRUE,NA,NA
23j04083,FALSE,5.585273540357077,0 w cross st
23j10776,FALSE,0,5000 w forest park ave
23j10760,TRUE,NA,NA
23j11172,TRUE,NA,NA
23j02898,TRUE,NA,NA
23j02900,TRUE,NA,NA
23j02946,TRUE,NA,NA
23j02947,TRUE,NA,NA
23j02950,TRUE,NA,NA
23j03571,TRUE,NA,NA
23j03293,TRUE,NA,NA
23j03895,FALSE,0.0748981708777303,500 gorsuch ave
23j09662,TRUE,NA,NA
23j09501,TRUE,NA,NA
23j09541,TRUE,NA,NA
23j09524,TRUE,NA,NA
23j03588,TRUE,NA,NA
23j03655,TRUE,NA,NA
23j03160,FALSE,3.8469880727669126,1700 saint paul st
23j03865,FALSE,0,3700 seven mile lane
23j09497,TRUE,NA,NA
23j09498,TRUE,NA,NA
23i05948,TRUE,NA,NA
23i05956,TRUE,NA,NA
23i05962,TRUE,NA,NA
23i05652,TRUE,NA,NA
23i06080,FALSE,1.0689932303618102,3500 cliftmont ave
23i05814,TRUE,NA,NA
23j09876,TRUE,NA,NA
23j09486,TRUE,NA,NA
23j08308,TRUE,NA,NA
23j08139,TRUE,NA,NA
23j03214,TRUE,NA,NA
23j03168,TRUE,NA,NA
23j03168,TRUE,NA,NA
23j03380,TRUE,NA,NA
23j02432,TRUE,NA,NA
23i04286,TRUE,NA,NA
23i04134,TRUE,NA,NA
23j08155,FALSE,28.08429591125109,0 s carey st
23j08183,TRUE,NA,NA
23j02201,FALSE,502.1004599742239,100 bayview blvd
23j02583,TRUE,NA,NA
23i04298,TRUE,NA,NA
23j06264,TRUE,NA,NA
23j08245,TRUE,NA,NA
23j08991,TRUE,NA,NA
23j08261,FALSE,246.3853010727864,2400 giles road
23j08234,FALSE,3.796644910299546,2700 saint paul st
23j02460,TRUE,NA,NA
23j06323,FALSE,5.113790061654775,100 lloyd st
23j06342,TRUE,NA,NA
23j06650,FALSE,5.564879839268681,900 e madison st
23j06155,FALSE,50.91247611351144,2700 ulman ave
23j06343,TRUE,NA,NA
23j08013,FALSE,11.731094627961632,0 n kresson st
23j02704,TRUE,NA,NA
23j05563,TRUE,NA,NA
23j05735,TRUE,NA,NA
23j05922,TRUE,NA,NA
23j05930,TRUE,NA,NA
23j07424,TRUE,NA,NA
23j06345,TRUE,NA,NA
23j06354,TRUE,NA,NA
23j06379,TRUE,NA,NA
23j06395,TRUE,NA,NA
23j06165,TRUE,NA,NA
23j06592,TRUE,NA,NA
23j06594,TRUE,NA,NA
23j08003,TRUE,NA,NA
23j08019,TRUE,NA,NA
23j08029,TRUE,NA,NA
23j07976,TRUE,NA,NA
23j08339,TRUE,NA,NA
23j05838,TRUE,NA,NA
23j05752,TRUE,NA,NA
23j05725,FALSE,344.2611608890082,5800 chinquapin pkwy
23j06596,TRUE,NA,NA
23j06599,TRUE,NA,NA
23j06401,TRUE,NA,NA
23j05384,FALSE,3.7101912821203515,400 colvin st
23j06460,TRUE,NA,NA
23j05926,TRUE,NA,NA
23j05934,TRUE,NA,NA
23j05712,TRUE,NA,NA
23j05975,TRUE,NA,NA
23j04412,TRUE,NA,NA
23j08579,TRUE,NA,NA
23j04736,TRUE,NA,NA
23j04744,TRUE,NA,NA
23j04909,TRUE,NA,NA
23j04718,TRUE,NA,NA
23j04928,TRUE,NA,NA
23j04450,TRUE,NA,NA
23j04455,TRUE,NA,NA
23j04424,FALSE,115.97710422368084,5400 leith road
23j04425,TRUE,NA,NA
23j04436,TRUE,NA,NA
23j04438,TRUE,NA,NA
23k00017,TRUE,NA,NA
23j05053,TRUE,NA,NA
23j05374,TRUE,NA,NA
23j04785,TRUE,NA,NA
23j04667,TRUE,NA,NA
23j04668,TRUE,NA,NA
23j04672,TRUE,NA,NA
23j04212,TRUE,NA,NA
23j03685,TRUE,NA,NA
23j04040,TRUE,NA,NA
23j04599,TRUE,NA,NA
23j03649,TRUE,NA,NA
23j03209,FALSE,5.589661586786766,400 n collington ave
23j03393,TRUE,NA,NA
23j03899,TRUE,NA,NA
23j04079,TRUE,NA,NA
23j04080,TRUE,NA,NA
23j03458,TRUE,NA,NA
23j03431,TRUE,NA,NA
23j03177,TRUE,NA,NA
23j03222,TRUE,NA,NA
23j03247,TRUE,NA,NA
23j03822,FALSE,167.08709117592588,100 saint paul st
23i03071,TRUE,NA,NA
23j04100,FALSE,25.871609415578135,2100 chelsea terr
23j03437,TRUE,NA,NA
23j03479,TRUE,NA,NA
23i04122,TRUE,NA,NA
23i03364,TRUE,NA,NA
23i03367,TRUE,NA,NA
23i03384,TRUE,NA,NA
23i03079,FALSE,4.165971226248831,100 s high st
23i07153,TRUE,NA,NA
23i05791,FALSE,19.049046073673225,200 e federal st
23i05856,TRUE,NA,NA
23i06041,TRUE,NA,NA
23i03083,TRUE,NA,NA
23i03243,TRUE,NA,NA
23i03022,TRUE,NA,NA
23i06047,TRUE,NA,NA
23i06204,TRUE,NA,NA
23i05934,TRUE,NA,NA
23i05966,TRUE,NA,NA
23i05968,TRUE,NA,NA
23i06013,TRUE,NA,NA
23i05549,TRUE,NA,NA
23j06402,FALSE,46.04325157642006,4200 patterson ave
23j05419,TRUE,NA,NA
23i05965,TRUE,NA,NA
23i05751,FALSE,2.923092786086173,800 w lombard st
23i06210,TRUE,NA,NA
23j05598,FALSE,114.48238915261206,5900 yorkwood road
23j05722,TRUE,NA,NA
23j06260,TRUE,NA,NA
23j06273,TRUE,NA,NA
23j05566,TRUE,NA,NA
23j05960,TRUE,NA,NA
23j05825,TRUE,NA,NA
23j05606,TRUE,NA,NA
23j10811,TRUE,NA,NA
23j04782,TRUE,NA,NA
23j09468,FALSE,27.216375270208694,100 w lombard st
23j06038,TRUE,NA,NA
23j05391,TRUE,NA,NA
23j05042,TRUE,NA,NA
23j04718,TRUE,NA,NA
23j07426,FALSE,4.066014431202744,1500 n charles st
23j04723,TRUE,NA,NA
23j04725,TRUE,NA,NA
23j04985,TRUE,NA,NA
23j04698,TRUE,NA,NA
23j04741,TRUE,NA,NA
23j04639,TRUE,NA,NA
23j04772,TRUE,NA,NA
23j07012,FALSE,0.08975656340183484,10 custom house ave
23j04960,TRUE,NA,NA
23j04629,FALSE,4.714052034904764,1100 n kenwood ave
23j04645,TRUE,NA,NA
23j04649,TRUE,NA,NA
23j04650,TRUE,NA,NA
23j04991,TRUE,NA,NA
23j03563,TRUE,NA,NA
23j02910,TRUE,NA,NA
23j03820,TRUE,NA,NA
23j05078,TRUE,NA,NA
23j03023,TRUE,NA,NA
23j03953,TRUE,NA,NA
23j03146,TRUE,NA,NA
23j03058,TRUE,NA,NA
23j03136,TRUE,NA,NA
23i05730,TRUE,NA,NA
23i05739,TRUE,NA,NA
23i05625,TRUE,NA,NA
23i05628,TRUE,NA,NA
23i04835,TRUE,NA,NA
23i04693,TRUE,NA,NA
23i05036,TRUE,NA,NA
23i04907,TRUE,NA,NA
23i04754,TRUE,NA,NA
23i03096,FALSE,0,2200 e northern pkwy
23i02684,TRUE,NA,NA
23i04587,TRUE,NA,NA
23i10344,TRUE,NA,NA
23i02799,TRUE,NA,NA
23i02656,TRUE,NA,NA
23i02612,TRUE,NA,NA
23i02647,TRUE,NA,NA
23i03669,TRUE,NA,NA
23i02950,FALSE,4.486702142182134,0 n luzerne ave
23i05252,TRUE,NA,NA
23i03564,FALSE,0,1900 s charles st
23i03584,TRUE,NA,NA
23i03588,TRUE,NA,NA
23i03598,TRUE,NA,NA
23i03357,TRUE,NA,NA
23i03614,FALSE,10.247594850594849,2200 monticello road
23i03616,TRUE,NA,NA
23i03617,TRUE,NA,NA
23i03621,TRUE,NA,NA
23i03876,TRUE,NA,NA
23i03876,TRUE,NA,NA
23i04154,TRUE,NA,NA
23i03599,TRUE,NA,NA
23i03605,TRUE,NA,NA
23i05044,TRUE,NA,NA
23i05045,TRUE,NA,NA
23i05206,TRUE,NA,NA
23i04956,TRUE,NA,NA
23i04790,TRUE,NA,NA
23i04646,TRUE,NA,NA
23i04660,TRUE,NA,NA
23j00538,TRUE,NA,NA
23j00540,TRUE,NA,NA
23i04662,TRUE,NA,NA
23i10169,TRUE,NA,NA
23i10183,FALSE,0.8502657523781115,1000 n castle st
23i03300,TRUE,NA,NA
23i03303,FALSE,0,5000 w forest park ave
23i03298,TRUE,NA,NA
23i03742,TRUE,NA,NA
23i03546,TRUE,NA,NA
23i03546,TRUE,NA,NA
23i02986,TRUE,NA,NA
23i03310,FALSE,47.15863682004881,300 e biddle st
23i03320,TRUE,NA,NA
23i03325,TRUE,NA,NA
23i09880,TRUE,NA,NA
23j00594,TRUE,NA,NA
23i10079,TRUE,NA,NA
23i10117,TRUE,NA,NA
23i10089,TRUE,NA,NA
23j05044,FALSE,3.513757620228226,1700 saint paul st
23j05167,TRUE,NA,NA
23j05177,TRUE,NA,NA
23j05218,FALSE,1.5446839882921874,2800 montebello terr
23j05232,TRUE,NA,NA
23j06821,TRUE,NA,NA
23j06821,TRUE,NA,NA
23i08734,TRUE,NA,NA
23i08711,TRUE,NA,NA
23i08848,TRUE,NA,NA
23i03343,TRUE,NA,NA
23i03345,TRUE,NA,NA
23i03346,TRUE,NA,NA
23i02990,FALSE,15.368591393781559,100 north bend road
23i03002,TRUE,NA,NA
23i08681,TRUE,NA,NA
23i04226,TRUE,NA,NA
23i03005,TRUE,NA,NA
23i07216,TRUE,NA,NA
23i07232,TRUE,NA,NA
23i07377,TRUE,NA,NA
23i07382,TRUE,NA,NA
23i07808,TRUE,NA,NA
23j01552,FALSE,1162.8118603238593,2200 severn st
23i02747,TRUE,NA,NA
23i02749,FALSE,123.36694785381555,5400 leith road
23i02870,FALSE,3.161405422806149,1500 upshire road
23i08000,TRUE,NA,NA
23i06905,TRUE,NA,NA
23i07055,TRUE,NA,NA
23i06732,TRUE,NA,NA
23j01309,TRUE,NA,NA
23j01316,TRUE,NA,NA
23j01321,TRUE,NA,NA
23j01296,TRUE,NA,NA
23i02534,TRUE,NA,NA
23i02671,TRUE,NA,NA
23i02700,TRUE,NA,NA
23i02877,TRUE,NA,NA
23i02893,FALSE,27.018664019975645,600 whitelock st
23i03379,TRUE,NA,NA
23i02956,TRUE,NA,NA
23i02993,TRUE,NA,NA
23i02995,TRUE,NA,NA
23i03007,TRUE,NA,NA
23i06751,FALSE,23.18724102655998,800 w lexington st
23i03440,TRUE,NA,NA
23i03273,TRUE,NA,NA
23i02489,TRUE,NA,NA
23i10769,TRUE,NA,NA
23i09151,TRUE,NA,NA
23i07046,FALSE,1.047307583757642,3000 fallstaff road
23i07080,TRUE,NA,NA
23i07031,TRUE,NA,NA
23i07033,TRUE,NA,NA
23i06671,TRUE,NA,NA
23i06275,TRUE,NA,NA
23i02637,TRUE,NA,NA
23i02641,TRUE,NA,NA
23i02401,TRUE,NA,NA
23i09171,TRUE,NA,NA
23i10421,TRUE,NA,NA
23i10425,TRUE,NA,NA
23i06324,TRUE,NA,NA
23i06301,FALSE,91.63127776286873,5500 bucknell road
23i06679,TRUE,NA,NA
23i02524,TRUE,NA,NA
23i03054,TRUE,NA,NA
23i02368,TRUE,NA,NA
23i04672,TRUE,NA,NA
23i04947,FALSE,17.56845991125853,2900 winchester st
23i10549,FALSE,34.78829380139002,1900 e baltimore st
23i10550,FALSE,8.20223832572648,2300 annapolis road
23i10370,TRUE,NA,NA
23i10488,TRUE,NA,NA
23i03247,TRUE,NA,NA
23i04100,TRUE,NA,NA
23i03827,TRUE,NA,NA
23i02600,TRUE,NA,NA
23i02608,TRUE,NA,NA
23i02788,TRUE,NA,NA
23i02349,TRUE,NA,NA
23i02445,TRUE,NA,NA
23i03430,FALSE,3.086010387721362,900 w barre st
23i03684,TRUE,NA,NA
23i08557,TRUE,NA,NA
23i08910,TRUE,NA,NA
23i02613,TRUE,NA,NA
23i02616,TRUE,NA,NA
23i02616,TRUE,NA,NA
23i02505,TRUE,NA,NA
23i02506,TRUE,NA,NA
23i02231,TRUE,NA,NA
23i02389,TRUE,NA,NA
23i03650,TRUE,NA,NA
23i04031,TRUE,NA,NA
23i03671,TRUE,NA,NA
23i03675,TRUE,NA,NA
23i03690,TRUE,NA,NA
23i03691,TRUE,NA,NA
23i03697,TRUE,NA,NA
23i03459,FALSE,51.10442505279488,800 battery ave
23i10188,TRUE,NA,NA
23i10190,TRUE,NA,NA
23i10182,TRUE,NA,NA
23i10904,TRUE,NA,NA
23i10622,TRUE,NA,NA
23i02360,TRUE,NA,NA
23i02930,TRUE,NA,NA
23i04034,TRUE,NA,NA
23i03461,TRUE,NA,NA
23i09103,TRUE,NA,NA
23i09063,TRUE,NA,NA
23i08564,TRUE,NA,NA
23j01389,TRUE,NA,NA
23i08603,TRUE,NA,NA
23i08605,TRUE,NA,NA
23i08620,TRUE,NA,NA
23i08507,FALSE,19.078905228199837,2600 beechland ave
23i08508,TRUE,NA,NA
23i02130,TRUE,NA,NA
23i02200,TRUE,NA,NA
23j01991,TRUE,NA,NA
23j02121,TRUE,NA,NA
23j02128,TRUE,NA,NA
23j02198,TRUE,NA,NA
23j01704,FALSE,22.08511370997338,2100 elsinore ave
23i08363,TRUE,NA,NA
23j01309,TRUE,NA,NA
23j01362,TRUE,NA,NA
23i02470,TRUE,NA,NA
23i02269,FALSE,285.450318767184,3000 reese st
23i02289,TRUE,NA,NA
23j02282,TRUE,NA,NA
23j02348,TRUE,NA,NA
23j01919,TRUE,NA,NA
23j02609,TRUE,NA,NA
23j02181,TRUE,NA,NA
23j01689,TRUE,NA,NA
23j01693,TRUE,NA,NA
23j01694,TRUE,NA,NA
23j01490,TRUE,NA,NA
23j01496,FALSE,22.49808675134479,800 n calhoun st
23j01653,TRUE,NA,NA
23i11035,TRUE,NA,NA
23i05853,TRUE,NA,NA
23i05976,TRUE,NA,NA
23i05837,TRUE,NA,NA
23j05193,TRUE,NA,NA
23j05194,TRUE,NA,NA
23j05070,TRUE,NA,NA
23j05070,TRUE,NA,NA
23j05047,FALSE,8.239896847930014,100 albemarle st
23i03084,TRUE,NA,NA
23i07163,TRUE,NA,NA
23i07340,FALSE,20.074185025010742,0 e wheeling st
23i07223,FALSE,0,5000 w forest park ave
23i11041,FALSE,5.531209208363573,600 s chester st
23j00078,TRUE,NA,NA
23i11006,TRUE,NA,NA
23j00029,TRUE,NA,NA
23i11083,TRUE,NA,NA
23i10889,TRUE,NA,NA
23i05679,FALSE,2.8163806444439348,1200 nanticoke st
23i05685,TRUE,NA,NA
23i05691,TRUE,NA,NA
23i05584,TRUE,NA,NA
23i05711,TRUE,NA,NA
23i06010,TRUE,NA,NA
23i06985,TRUE,NA,NA
23i06989,TRUE,NA,NA
23i07908,FALSE,63.98211178502676,0 w preston st
23i09182,TRUE,NA,NA
23i09189,TRUE,NA,NA
23i09197,TRUE,NA,NA
23i09288,FALSE,0,0 s mount olivet lane
23i05994,TRUE,NA,NA
23i06682,TRUE,NA,NA
23i06685,FALSE,4.253603232638751,6800 mcclean blvd
23i06688,TRUE,NA,NA
23i06701,TRUE,NA,NA
23i06555,TRUE,NA,NA
23i05429,TRUE,NA,NA
23i06363,TRUE,NA,NA
23i02370,TRUE,NA,NA
23i02372,TRUE,NA,NA
23i02567,TRUE,NA,NA
23i02570,TRUE,NA,NA
23i02573,FALSE,38.911408137766294,1900 mount royal terr
23i02771,FALSE,22.920417660605047,1600 w mount royal ave
23i02839,TRUE,NA,NA
23i06721,TRUE,NA,NA
23i06630,TRUE,NA,NA
23i09339,TRUE,NA,NA
23i09340,FALSE,0,3000 fallstaff road
23i09347,TRUE,NA,NA
23i09201,TRUE,NA,NA
23i09206,TRUE,NA,NA
23i08684,TRUE,NA,NA
23i08320,TRUE,NA,NA
23i09277,TRUE,NA,NA
23i05643,TRUE,NA,NA
23i05331,TRUE,NA,NA
